nme_product,nme_target_scientific,nme_target,nme_crop,num_applic_dosage_min,num_applic_dosage_max,dsc_unit_mesure,dsc_applic_period,num_grace_period,,,,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Trigo,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Cebada,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Girasol,35,0,g/ha,Añadir Esteres metílicos de aceite vegetal 1%. Momento de aplicación: Madurez fisiológica del cultivo (28-30% H°). Observaciones: Se recomienda que el grano no supere el 30% H° para obtener óptimos resultados.,,,,,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Algodón,35,0,g/ha,Añadir Esteres metílicos de aceite vegetal 1%. Momento de aplicación: Pre cosecha de algodón. Observaciones: Aplicar cuando se tenga entre 65 a 70% de capsulas abiertas.,,,,,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Maíz,70,NULL,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha + Esteres metílicos en mezcla con siliconados 250 cc/ha Barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Siempre teniendo en cuenta que el tamaño de maleza no exceda el recomendado y  que este en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Eucaliptus,35,0,g/ha*,*Adicionar glifosato 1.080 g ia como eq. ac./ha. Momento: Pre plantación (7 días antes). Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés. Es un tratamiento que puede complementarse con otros productos registrados para el cultivo, dependiendo la problemática de malezas existente.,,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Eucaliptus,35,0,g/ha*,*Heat®: 35 g/ha producto formulado + glifosato 1.080 g ia como eq. ac./ha (*), (**) + Esteres metílicos de aceite vegetal 1%.  Momento: Pre plantación (7 días antes). Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés. Es un tratamiento que puede complementarse con otros productos registrados para el cultivo, dependiendo la problemática de malezas existente.,,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Soja,70,0,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha (*), (**) + Esteres metílicos en mezcla con siliconados 250 cc/ha.Barbecho químico o tratamiento de quemado hasta 7 días antes de la siembra del cultivo: Esta recomendación solo es aplicable con suelos de textura fina Franco, Franco limoso con % limo > 50 % y arcilla > 30 %, % Arena < 10 % y por lo menos 1,5 % MO. Siempre teniendo en cuenta la recomendación que el tamaño de maleza no exceda el recomendado y que este en activo crecimiento, sin sufrir estrés.(***),,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Maní,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Wedelia glauca,Sunchillo,Maíz,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Bidens pilosa,Amor seco ,Eucaliptus,35,0,g/ha*,*Heat®: 35 g/ha producto formulado + glifosato 1.080 g ia como eq. ac./ha (*), (**) + Esteres metílicos de aceite vegetal 1%.  Momento: Pre plantación (7 días antes). Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés. Es un tratamiento que puede complementarse con otros productos registrados para el cultivo, dependiendo la problemática de malezas existente.,,,,,,,,,,,,
Heat® ,Bidens pilosa,Amor seco ,Maíz,70,NULL,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha + Esteres metílicos en mezcla con siliconados 250 cc/ha Barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Siempre teniendo en cuenta que el tamaño de maleza no exceda el recomendado y  que este en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,,
Heat® ,Bidens pilosa,Amor seco ,Soja,70,0,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha + Esteres metílicos en mezcla con siliconados 250 cc/ha.Barbecho químico o tratamiento de quemado hasta 7 días antes de la siembra del cultivo: Esta recomendación solo es aplicable con suelos de textura fina Franco, Franco limoso con % limo > 50 % y arcilla > 30 %, % Arena < 10 % y por lo menos 1,5 % MO. Siempre teniendo en cuenta la recomendación que el tamaño de maleza no exceda el recomendado y que este en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Limón,35,0,g/ha*,*Adicionar glifosato 1.080 g ia como eq. ac./ha. Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés.,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Mandarina,35,0,g/ha*,*Adicionar glifosato 1.080 g ia como eq. ac./ha. Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés.,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Naranja,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Momento de aplicación: Pre Plantación (7 días antes). Observaciones:Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y  que estén en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Manzana,35,0,g/ha*,*Adicionar glifosato 1.080 g ia como eq. ac./ha. Momento de aplicación: Pre Plantación (7 días antes). Observaciones:Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y  que estén en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Maíz,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Sorgo,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Trigo,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Cebada,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Girasol,35,0,g/ha,Añadir Esteres metílicos de aceite vegetal 1%. Momento de aplicación: Madurez fisiológica del cultivo (28-30% H°). Observaciones: Se recomienda que el grano no supere el 30% H° para obtener óptimos resultados.,,,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Algodón,35,0,g/ha,Añadir Esteres metílicos de aceite vegetal 1%. Momento de aplicación: Pre cosecha de algodón. Observaciones: Aplicar cuando se tenga entre 65 a 70% de capsulas abiertas.,,,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Peral,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Momento de aplicación: Pre Plantación (7 días antes). Observaciones:Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y  que estén en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Eucaliptus,35,0,g/ha*,*Adicionar glifosato 1.080 g ia como eq. ac./ha (*), (**) + Esteres metílicos de aceite vegetal 1%. Momento: Pre plantación (7 días antes). Se recomienda que en el momento de aplicación, la maleza no exceda los 20 cm de altura o 10 cm de diámetro. Las malezas deben estar en activo crecimiento, sin estrés. Es un tratamiento que puede complementarse con otros productos registrados para el cultivo, dependiendo la problemática de malezas existente.,,,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Soja,70,0,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha (*), (**) + Esteres metílicos en mezcla con siliconados 250 cc/ha.Barbecho químico o tratamiento de quemado hasta 7 días antes de la siembra del cultivo: Esta recomendación solo es aplicable con suelos de textura fina Franco, Franco limoso con % limo > 50 % y arcilla > 30 %, % Arena < 10 % y por lo menos 1,5 % MO. Siempre teniendo en cuenta la recomendación que el tamaño de maleza no exceda el recomendado y que este en activo crecimiento, sin sufrir estrés.(***),,,,,,,,,,,
Heat® ,Amaranthus quitensis,Yuyo colorado,Maní,35,0,g/ha*,*Añadir glifosato 1.080 g ia como eq. ac./ha. Aplicar como barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Se recomienda que en el momento de aplicación las malezas no excedan los 20 cm de altura o 10 cm de diámetro y que estén en activo crecimiento, sin sufrir estrés. No aplicar en: rebrotes de plantas viejas o de algún tratamiento herbicida/ mecánico previo, malezas afectadas por heladas, sequía, enfermedades o cualquier otro factor adverso que afecte su normal desarrollo, o en malezas cubiertas por tierra.,,,,,,,,,,,
Heat® ,Desecante,Desecante,Girasol,35,0,g/ha,Agregar 1% de esteres metílicos de aceite vegetal. Madurez fisiológica del cultivo (28-30% H°). Se recomienda que el grano no supere el 30% H° para obtener óptimos resultados. Para más información sobre la aplicación como desecante en los cultivos de Algodón, Girasol, Garbanzo, Poroto y Soja ver marbete.,,,,,,,,,,,,,
Heat® ,Desecante,Desecante,Algodón,35,0,g/ha,Agregar 1% de esteres metílicos de aceite vegetal. Pre cosecha de algodón. Aplicar cuando se tenga entre 65 a 70% de capsulas abiertas.Para más información sobre la aplicación como desecante en los cultivos de Algodón, Girasol, Garbanzo, Poroto y Soja ver marbete.,,,,,,,,,,,,,
Heat® ,Desecante,Desecante,Soja,70,0,g/ha producto formulado*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha (*), (**) + Esteres metílicos en mezcla con siliconados 250 cc/ha.Pre cosecha de soja: Aplicar cuando se tenga el 90% de las vainas maduras, de un color marrón. Tener en cuenta la restricción de área para el cultivo de Soja y los día que deben transcurrir entre siembra y aplicación.Para más información sobre la aplicación como desecante en los cultivos de Algodón, Girasol, Garbanzo, Poroto y Soja ver marbete.,7,,,,,,,,,,
Heat® ,Desecante,Desecante,Garbanzo,70,0,g/ha*,*70 g/ha producto formulado + mezcla de ésteres metílicos de aceite vegetal con siliconados 250 cc/haPre cosecha de garbanzo. Aplicar cuando se tenga al menos 80% de vainas de color amarillo/marrón y se visualice senesce.Para más información sobre la aplicación como desecante en los cultivos de Algodón, Girasol, Garbanzo, Poroto y Soja ver marbete.,15 días,,,,,,,,,,,,
Heat® ,Desecante,Desecante,Poroto,70,0,g/ha*,*70 g/ha producto formulado + mezcla de ésteres metílicos de aceite vegetal con siliconados 250 cc/haPre cosecha de poroto o arveja. Aplicar cuando se tenga por lo menos el 75 % de las vainas de un color amarillo o marrón claro. Ubicándose las pocas vainas verdes en la parte superior del canopeo.Para más información sobre la aplicación como desecante en los cultivos de Algodón, Girasol, Garbanzo, Poroto y Soja ver marbete.,7 días,,,,,,,,,,,,
Heat® ,Desecante,Desecante,Arveja,70,NULL,g/ha*,*70 g/ha producto formulado + mezcla de ésteres metílicos de aceite vegetal con siliconados 250 cc/ha Pre cosecha de poroto o arveja. Aplicar cuando se tenga por lo menos el 75 % de las vainas de un color amarillo o marrón claro. Ubicándose las pocas vainas verdes en la parte superior del canopeo. ,7 días,,,,,,,,,,,,,,,
Heat® ,Convolvulus arvensis,Enredadera perenne,Maíz,,70,NULL,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha + Esteres metílicos en mezcla con siliconados 250 cc/ha Barbecho químico o tratamiento de quemado previo a la siembra del cultivo. Siempre teniendo en cuenta que el tamaño de maleza no exceda el recomendado y  que este en activo crecimiento, sin sufrir estrés.,,,,,,,,,,,,,,
Heat® ,Malva parviflora,Malva,Soja,70,NULL,g/ha*,*70 g/ha producto formulado + glifosato 1080 g ia como eq. ac./ha (*), (**) + Esteres metílicos en mezcla con siliconados 250 cc/ha. Barbecho químico o tratamiento de quemado hasta 7 días antes de la siembra del cultivo: Esta recomendación solo es aplicable con suelos de textura fina Franco, Franco limoso con % limo > 50 % y arcilla > 30 %, % Arena < 10 % y por lo menos 1,5 % MO. Siempre teniendo en cuenta la recomendación que el tamaño de maleza no exceda el recomendado y que este en activo crecimiento, sin sufrir estrés.(***),,,,,,,,,,,
